task_id,variant,kind,passed,failed,baseline_cost,baseline_points,mapping
383,rot90_cw_py,geometry,0,266,80650,13.702125916446645,
383,transpose,geometry,0,266,80650,13.702125916446645,
5,flip_lr,geometry,0,266,79847,13.712132417507211,
5,flip_ud,geometry,0,266,79847,13.712132417507211,
5,identity,geometry,0,266,79847,13.712132417507211,
5,rot180,geometry,0,266,79847,13.712132417507211,
5,rot90_ccw_py,geometry,0,266,79847,13.712132417507211,
5,rot90_cw_py,geometry,0,266,79847,13.712132417507211,
5,transpose,geometry,0,266,79847,13.712132417507211,
281,flip_lr,geometry,0,266,79812,13.712570851927579,
281,flip_ud,geometry,0,266,79812,13.712570851927579,
281,identity,geometry,0,266,79812,13.712570851927579,
281,rot180,geometry,0,266,79812,13.712570851927579,
281,rot90_ccw_py,geometry,0,266,79812,13.712570851927579,
281,rot90_cw_py,geometry,0,266,79812,13.712570851927579,
281,transpose,geometry,0,266,79812,13.712570851927579,
18,flip_lr,geometry,0,266,79207,13.72018004226472,
18,flip_ud,geometry,0,266,79207,13.72018004226472,
18,identity,geometry,0,266,79207,13.72018004226472,
18,rot180,geometry,0,266,79207,13.72018004226472,
18,rot90_ccw_py,geometry,0,266,79207,13.72018004226472,
18,rot90_cw_py,geometry,0,266,79207,13.72018004226472,
18,transpose,geometry,0,266,79207,13.72018004226472,
170,flip_lr,geometry,0,266,78564,13.728331141770909,
170,flip_ud,geometry,0,266,78564,13.728331141770909,
170,identity,geometry,0,266,78564,13.728331141770909,
170,rot180,geometry,0,266,78564,13.728331141770909,
170,rot90_ccw_py,geometry,0,266,78564,13.728331141770909,
170,rot90_cw_py,geometry,0,266,78564,13.728331141770909,
170,transpose,geometry,0,266,78564,13.728331141770909,
284,flip_lr,geometry,0,266,78555,13.728445704618302,
284,flip_ud,geometry,0,266,78555,13.728445704618302,
284,identity,geometry,0,266,78555,13.728445704618302,
284,rot180,geometry,0,266,78555,13.728445704618302,
284,rot90_ccw_py,geometry,0,266,78555,13.728445704618302,
284,rot90_cw_py,geometry,0,266,78555,13.728445704618302,
284,transpose,geometry,0,266,78555,13.728445704618302,
364,flip_lr,geometry,0,266,77859,13.737345222483407,
364,flip_ud,geometry,0,266,77859,13.737345222483407,
364,identity,geometry,0,266,77859,13.737345222483407,
364,rot180,geometry,0,266,77859,13.737345222483407,
364,rot90_ccw_py,geometry,0,266,77859,13.737345222483407,
364,rot90_cw_py,geometry,0,266,77859,13.737345222483407,
364,transpose,geometry,0,266,77859,13.737345222483407,
370,flip_lr,geometry,0,266,77380,13.743516371745496,
370,flip_ud,geometry,0,266,77380,13.743516371745496,
370,identity,geometry,0,266,77380,13.743516371745496,
370,rot180,geometry,0,266,77380,13.743516371745496,
370,rot90_ccw_py,geometry,0,266,77380,13.743516371745496,
370,rot90_cw_py,geometry,0,266,77380,13.743516371745496,
370,transpose,geometry,0,266,77380,13.743516371745496,
208,flip_lr,geometry,0,266,76717,13.752121394439765,
208,flip_ud,geometry,0,266,76717,13.752121394439765,
208,identity,geometry,0,266,76717,13.752121394439765,
208,rot180,geometry,0,266,76717,13.752121394439765,
208,rot90_ccw_py,geometry,0,266,76717,13.752121394439765,
208,rot90_cw_py,geometry,0,266,76717,13.752121394439765,
208,transpose,geometry,0,266,76717,13.752121394439765,
251,flip_lr,geometry,0,266,76717,13.752121394439765,
251,flip_ud,geometry,0,266,76717,13.752121394439765,
251,identity,geometry,0,266,76717,13.752121394439765,
251,rot180,geometry,0,266,76717,13.752121394439765,
251,rot90_ccw_py,geometry,0,266,76717,13.752121394439765,
251,rot90_cw_py,geometry,0,266,76717,13.752121394439765,
251,transpose,geometry,0,266,76717,13.752121394439765,
25,flip_lr,geometry,0,266,76682,13.752577720760112,
25,flip_ud,geometry,0,266,76682,13.752577720760112,
25,identity,geometry,0,266,76682,13.752577720760112,
25,rot180,geometry,0,266,76682,13.752577720760112,
25,rot90_ccw_py,geometry,0,266,76682,13.752577720760112,
25,rot90_cw_py,geometry,0,266,76682,13.752577720760112,
25,transpose,geometry,0,266,76682,13.752577720760112,
77,flip_lr,geometry,0,266,76589,13.753791257716394,
77,flip_ud,geometry,0,266,76589,13.753791257716394,
77,identity,geometry,0,266,76589,13.753791257716394,
77,rot180,geometry,0,266,76589,13.753791257716394,
77,rot90_ccw_py,geometry,0,266,76589,13.753791257716394,
77,rot90_cw_py,geometry,0,266,76589,13.753791257716394,
77,transpose,geometry,0,266,76589,13.753791257716394,
173,flip_lr,geometry,0,266,76356,13.756838106979208,
173,flip_ud,geometry,0,266,76356,13.756838106979208,
173,identity,geometry,0,266,76356,13.756838106979208,
173,rot180,geometry,0,266,76356,13.756838106979208,
173,rot90_ccw_py,geometry,0,266,76356,13.756838106979208,
173,rot90_cw_py,geometry,0,266,76356,13.756838106979208,
173,transpose,geometry,0,266,76356,13.756838106979208,
20,flip_lr,geometry,0,266,75134,13.7729715350052,
20,flip_ud,geometry,0,266,75134,13.7729715350052,
20,identity,geometry,0,266,75134,13.7729715350052,
20,rot180,geometry,0,266,75134,13.7729715350052,
20,rot90_ccw_py,geometry,0,266,75134,13.7729715350052,
20,rot90_cw_py,geometry,0,266,75134,13.7729715350052,
20,transpose,geometry,0,266,75134,13.7729715350052,
126,flip_lr,geometry,0,266,74727,13.77840324840175,
126,flip_ud,geometry,0,266,74727,13.77840324840175,
126,identity,geometry,0,266,74727,13.77840324840175,
126,rot180,geometry,0,266,74727,13.77840324840175,
126,rot90_ccw_py,geometry,0,266,74727,13.77840324840175,
126,rot90_cw_py,geometry,0,266,74727,13.77840324840175,
126,transpose,geometry,0,266,74727,13.77840324840175,
384,flip_lr,geometry,0,266,74722,13.778470160860206,
384,flip_ud,geometry,0,266,74722,13.778470160860206,
384,identity,geometry,0,266,74722,13.778470160860206,
384,rot180,geometry,0,266,74722,13.778470160860206,
384,rot90_ccw_py,geometry,0,266,74722,13.778470160860206,
384,rot90_cw_py,geometry,0,266,74722,13.778470160860206,
384,transpose,geometry,0,266,74722,13.778470160860206,
107,flip_lr,geometry,0,266,73131,13.799992367549814,
107,flip_ud,geometry,0,266,73131,13.799992367549814,
107,identity,geometry,0,266,73131,13.799992367549814,
107,rot180,geometry,0,266,73131,13.799992367549814,
107,rot90_ccw_py,geometry,0,266,73131,13.799992367549814,
107,rot90_cw_py,geometry,0,266,73131,13.799992367549814,
107,transpose,geometry,0,266,73131,13.799992367549814,
379,flip_lr,geometry,0,266,72499,13.808671952355807,
379,flip_ud,geometry,0,266,72499,13.808671952355807,
379,identity,geometry,0,266,72499,13.808671952355807,
379,rot180,geometry,0,266,72499,13.808671952355807,
379,rot90_ccw_py,geometry,0,266,72499,13.808671952355807,
379,rot90_cw_py,geometry,0,266,72499,13.808671952355807,
379,transpose,geometry,0,266,72499,13.808671952355807,
137,flip_lr,geometry,0,266,72472,13.809044440650876,
137,flip_ud,geometry,0,266,72472,13.809044440650876,
137,identity,geometry,0,266,72472,13.809044440650876,
137,rot180,geometry,0,266,72472,13.809044440650876,
137,rot90_ccw_py,geometry,0,266,72472,13.809044440650876,
137,rot90_cw_py,geometry,0,266,72472,13.809044440650876,
137,transpose,geometry,0,266,72472,13.809044440650876,
340,flip_lr,geometry,0,266,70342,13.83887566105239,
340,flip_ud,geometry,0,266,70342,13.83887566105239,
340,identity,geometry,0,266,70342,13.83887566105239,
340,rot180,geometry,0,266,70342,13.83887566105239,
340,rot90_ccw_py,geometry,0,266,70342,13.83887566105239,
340,rot90_cw_py,geometry,0,266,70342,13.83887566105239,
340,transpose,geometry,0,266,70342,13.83887566105239,
209,flip_lr,geometry,0,266,67337,13.882534858321867,
209,flip_ud,geometry,0,266,67337,13.882534858321867,
209,identity,geometry,0,266,67337,13.882534858321867,
209,rot180,geometry,0,266,67337,13.882534858321867,
209,rot90_ccw_py,geometry,0,266,67337,13.882534858321867,
209,rot90_cw_py,geometry,0,266,67337,13.882534858321867,
209,transpose,geometry,0,266,67337,13.882534858321867,
70,flip_lr,geometry,0,266,66138,13.90050125280863,
70,flip_ud,geometry,0,266,66138,13.90050125280863,
70,identity,geometry,0,266,66138,13.90050125280863,
70,rot180,geometry,0,266,66138,13.90050125280863,
70,rot90_ccw_py,geometry,0,266,66138,13.90050125280863,
70,rot90_cw_py,geometry,0,266,66138,13.90050125280863,
70,transpose,geometry,0,266,66138,13.90050125280863,
101,flip_lr,geometry,0,266,65875,13.904485714156337,
101,flip_ud,geometry,0,266,65875,13.904485714156337,
101,identity,geometry,0,266,65875,13.904485714156337,
101,rot180,geometry,0,266,65875,13.904485714156337,
101,rot90_ccw_py,geometry,0,266,65875,13.904485714156337,
101,rot90_cw_py,geometry,0,266,65875,13.904485714156337,
101,transpose,geometry,0,266,65875,13.904485714156337,
301,flip_ud,geometry,0,266,64988,13.91804208355036,
301,identity,geometry,0,266,64988,13.91804208355036,
301,rot180,geometry,0,266,64988,13.91804208355036,
301,rot90_ccw_py,geometry,0,266,64988,13.91804208355036,
301,rot90_cw_py,geometry,0,266,64988,13.91804208355036,
301,transpose,geometry,0,266,64988,13.91804208355036,
161,flip_lr,geometry,0,266,64647,13.923303020588978,
161,flip_ud,geometry,0,266,64647,13.923303020588978,
161,identity,geometry,0,266,64647,13.923303020588978,
161,rot180,geometry,0,266,64647,13.923303020588978,
161,rot90_ccw_py,geometry,0,266,64647,13.923303020588978,
161,rot90_cw_py,geometry,0,266,64647,13.923303020588978,
161,transpose,geometry,0,266,64647,13.923303020588978,
238,flip_lr,geometry,0,266,64372,13.927565965061614,
238,flip_ud,geometry,0,266,64372,13.927565965061614,
238,identity,geometry,0,266,64372,13.927565965061614,
238,rot180,geometry,0,266,64372,13.927565965061614,
238,rot90_ccw_py,geometry,0,266,64372,13.927565965061614,
238,rot90_cw_py,geometry,0,266,64372,13.927565965061614,
238,transpose,geometry,0,266,64372,13.927565965061614,
37,flip_lr,geometry,0,266,63726,13.937652078450405,
37,flip_ud,geometry,0,266,63726,13.937652078450405,
37,identity,geometry,0,266,63726,13.937652078450405,
37,rot180,geometry,0,266,63726,13.937652078450405,
37,rot90_ccw_py,geometry,0,266,63726,13.937652078450405,
37,rot90_cw_py,geometry,0,266,63726,13.937652078450405,
37,transpose,geometry,0,266,63726,13.937652078450405,
387,flip_lr,geometry,0,266,63558,13.940291846175448,
387,flip_ud,geometry,0,266,63558,13.940291846175448,
387,identity,geometry,0,266,63558,13.940291846175448,
387,rot180,geometry,0,266,63558,13.940291846175448,
387,rot90_ccw_py,geometry,0,266,63558,13.940291846175448,
387,rot90_cw_py,geometry,0,266,63558,13.940291846175448,
387,transpose,geometry,0,266,63558,13.940291846175448,
233,flip_lr,geometry,0,266,63540,13.940575092176493,
233,flip_ud,geometry,0,266,63540,13.940575092176493,
233,identity,geometry,0,266,63540,13.940575092176493,
233,rot180,geometry,0,266,63540,13.940575092176493,
233,rot90_ccw_py,geometry,0,266,63540,13.940575092176493,
233,rot90_cw_py,geometry,0,266,63540,13.940575092176493,
233,transpose,geometry,0,266,63540,13.940575092176493,
162,flip_lr,geometry,0,266,63291,13.944501582071068,
162,flip_ud,geometry,0,266,63291,13.944501582071068,
162,identity,geometry,0,266,63291,13.944501582071068,
162,rot180,geometry,0,266,63291,13.944501582071068,
162,rot90_ccw_py,geometry,0,266,63291,13.944501582071068,
162,rot90_cw_py,geometry,0,266,63291,13.944501582071068,
162,transpose,geometry,0,266,63291,13.944501582071068,
377,flip_lr,geometry,0,266,61924,13.966336894339644,
377,flip_ud,geometry,0,266,61924,13.966336894339644,
377,identity,geometry,0,266,61924,13.966336894339644,
377,rot180,geometry,0,266,61924,13.966336894339644,
377,rot90_ccw_py,geometry,0,266,61924,13.966336894339644,
377,rot90_cw_py,geometry,0,266,61924,13.966336894339644,
377,transpose,geometry,0,266,61924,13.966336894339644,
206,flip_lr,geometry,0,266,61387,13.975046634666326,
206,flip_ud,geometry,0,266,61387,13.975046634666326,
206,identity,geometry,0,266,61387,13.975046634666326,
206,rot180,geometry,0,266,61387,13.975046634666326,
206,rot90_ccw_py,geometry,0,266,61387,13.975046634666326,
206,rot90_cw_py,geometry,0,266,61387,13.975046634666326,
206,transpose,geometry,0,266,61387,13.975046634666326,
112,rot180,geometry,0,266,59270,14.010141445218116,
112,rot90_ccw_py,geometry,0,266,59270,14.010141445218116,
112,rot90_cw_py,geometry,0,266,59270,14.010141445218116,
112,transpose,geometry,0,266,59270,14.010141445218116,
330,flip_lr,geometry,0,266,59024,14.014300580163543,
330,flip_ud,geometry,0,266,59024,14.014300580163543,
330,identity,geometry,0,266,59024,14.014300580163543,
330,rot180,geometry,0,266,59024,14.014300580163543,
330,rot90_ccw_py,geometry,0,266,59024,14.014300580163543,
330,rot90_cw_py,geometry,0,266,59024,14.014300580163543,
330,transpose,geometry,0,266,59024,14.014300580163543,
365,flip_lr,geometry,0,266,58814,14.01786479921536,
365,flip_ud,geometry,0,266,58814,14.01786479921536,
365,identity,geometry,0,266,58814,14.01786479921536,
365,rot180,geometry,0,266,58814,14.01786479921536,
365,rot90_ccw_py,geometry,0,266,58814,14.01786479921536,
365,rot90_cw_py,geometry,0,266,58814,14.01786479921536,
365,transpose,geometry,0,266,58814,14.01786479921536,
222,flip_lr,geometry,0,266,58035,14.031198444197276,
222,flip_ud,geometry,0,266,58035,14.031198444197276,
222,identity,geometry,0,266,58035,14.031198444197276,
222,rot180,geometry,0,266,58035,14.031198444197276,
222,rot90_ccw_py,geometry,0,266,58035,14.031198444197276,
222,rot90_cw_py,geometry,0,266,58035,14.031198444197276,
222,transpose,geometry,0,266,58035,14.031198444197276,
193,flip_lr,geometry,0,266,53661,14.109558240338645,
193,flip_ud,geometry,0,266,53661,14.109558240338645,
193,identity,geometry,0,266,53661,14.109558240338645,
193,rot180,geometry,0,266,53661,14.109558240338645,
193,rot90_ccw_py,geometry,0,266,53661,14.109558240338645,
193,rot90_cw_py,geometry,0,266,53661,14.109558240338645,
193,transpose,geometry,0,266,53661,14.109558240338645,
174,flip_lr,geometry,0,266,52019,14.140635684557754,
174,flip_ud,geometry,0,266,52019,14.140635684557754,
174,identity,geometry,0,266,52019,14.140635684557754,
174,rot180,geometry,0,266,52019,14.140635684557754,
174,rot90_ccw_py,geometry,0,266,52019,14.140635684557754,
174,rot90_cw_py,geometry,0,266,52019,14.140635684557754,
174,transpose,geometry,0,266,52019,14.140635684557754,
91,flip_lr,geometry,0,266,51466,14.151323325547068,
91,flip_ud,geometry,0,266,51466,14.151323325547068,
91,identity,geometry,0,266,51466,14.151323325547068,
91,rot180,geometry,0,266,51466,14.151323325547068,
91,rot90_ccw_py,geometry,0,266,51466,14.151323325547068,
91,rot90_cw_py,geometry,0,266,51466,14.151323325547068,
91,transpose,geometry,0,266,51466,14.151323325547068,
21,flip_lr,geometry,0,266,51223,14.156056071090937,
21,flip_ud,geometry,0,266,51223,14.156056071090937,
21,identity,geometry,0,266,51223,14.156056071090937,
21,rot180,geometry,0,266,51223,14.156056071090937,
21,rot90_ccw_py,geometry,0,266,51223,14.156056071090937,
21,rot90_cw_py,geometry,0,266,51223,14.156056071090937,
21,transpose,geometry,0,266,51223,14.156056071090937,
367,flip_lr,geometry,0,266,49772,14.184792144104478,
367,flip_ud,geometry,0,266,49772,14.184792144104478,
367,identity,geometry,0,266,49772,14.184792144104478,
367,rot180,geometry,0,266,49772,14.184792144104478,
367,rot90_ccw_py,geometry,0,266,49772,14.184792144104478,
367,rot90_cw_py,geometry,0,266,49772,14.184792144104478,
367,transpose,geometry,0,266,49772,14.184792144104478,
324,flip_lr,geometry,0,266,48870,14.203081009735799,
324,flip_ud,geometry,0,266,48870,14.203081009735799,
324,identity,geometry,0,266,48870,14.203081009735799,
324,rot180,geometry,0,266,48870,14.203081009735799,
324,rot90_ccw_py,geometry,0,266,48870,14.203081009735799,
324,rot90_cw_py,geometry,0,266,48870,14.203081009735799,
324,transpose,geometry,0,266,48870,14.203081009735799,
138,flip_lr,geometry,0,266,48467,14.211361567031112,
138,flip_ud,geometry,0,266,48467,14.211361567031112,
138,identity,geometry,0,266,48467,14.211361567031112,
138,rot180,geometry,0,266,48467,14.211361567031112,
138,rot90_ccw_py,geometry,0,266,48467,14.211361567031112,
138,rot90_cw_py,geometry,0,266,48467,14.211361567031112,
138,transpose,geometry,0,266,48467,14.211361567031112,
335,flip_lr,geometry,0,266,46249,14.258204878914801,
335,flip_ud,geometry,0,266,46249,14.258204878914801,
335,identity,geometry,0,266,46249,14.258204878914801,
335,rot180,geometry,0,266,46249,14.258204878914801,
335,rot90_ccw_py,geometry,0,266,46249,14.258204878914801,
335,rot90_cw_py,geometry,0,266,46249,14.258204878914801,
335,transpose,geometry,0,266,46249,14.258204878914801,
154,flip_lr,geometry,0,266,45574,14.27290734254795,
154,flip_ud,geometry,0,266,45574,14.27290734254795,
154,identity,geometry,0,266,45574,14.27290734254795,
154,rot180,geometry,0,266,45574,14.27290734254795,
154,rot90_ccw_py,geometry,0,266,45574,14.27290734254795,
154,rot90_cw_py,geometry,0,266,45574,14.27290734254795,
154,transpose,geometry,0,266,45574,14.27290734254795,
224,flip_lr,geometry,0,266,45458,14.275455898281896,
224,flip_ud,geometry,0,266,45458,14.275455898281896,
224,identity,geometry,0,266,45458,14.275455898281896,
224,rot180,geometry,0,266,45458,14.275455898281896,
224,rot90_ccw_py,geometry,0,266,45458,14.275455898281896,
224,rot90_cw_py,geometry,0,266,45458,14.275455898281896,
224,transpose,geometry,0,266,45458,14.275455898281896,
131,flip_lr,geometry,0,266,44550,14.295632567101045,
131,flip_ud,geometry,0,266,44550,14.295632567101045,
131,identity,geometry,0,266,44550,14.295632567101045,
131,rot180,geometry,0,266,44550,14.295632567101045,
131,rot90_ccw_py,geometry,0,266,44550,14.295632567101045,
131,rot90_cw_py,geometry,0,266,44550,14.295632567101045,
131,transpose,geometry,0,266,44550,14.295632567101045,
325,flip_lr,geometry,0,266,43022,14.330533108254256,
325,flip_ud,geometry,0,266,43022,14.330533108254256,
325,identity,geometry,0,266,43022,14.330533108254256,
325,rot180,geometry,0,266,43022,14.330533108254256,
325,rot90_ccw_py,geometry,0,266,43022,14.330533108254256,
325,rot90_cw_py,geometry,0,266,43022,14.330533108254256,
325,transpose,geometry,0,266,43022,14.330533108254256,
359,flip_lr,geometry,0,266,42313,14.347150353576192,
359,flip_ud,geometry,0,266,42313,14.347150353576192,
359,identity,geometry,0,266,42313,14.347150353576192,
359,rot180,geometry,0,266,42313,14.347150353576192,
359,rot90_ccw_py,geometry,0,266,42313,14.347150353576192,
359,rot90_cw_py,geometry,0,266,42313,14.347150353576192,
359,transpose,geometry,0,266,42313,14.347150353576192,
80,flip_lr,geometry,0,266,42082,14.352624625200743,
80,flip_ud,geometry,0,266,42082,14.352624625200743,
80,identity,geometry,0,266,42082,14.352624625200743,
80,rot180,geometry,0,266,42082,14.352624625200743,
80,rot90_ccw_py,geometry,0,266,42082,14.352624625200743,
80,rot90_cw_py,geometry,0,266,42082,14.352624625200743,
80,transpose,geometry,0,266,42082,14.352624625200743,
265,flip_lr,geometry,0,266,39162,14.424537832136728,
265,flip_ud,geometry,0,266,39162,14.424537832136728,
265,identity,geometry,0,266,39162,14.424537832136728,
265,rot180,geometry,0,266,39162,14.424537832136728,
265,rot90_ccw_py,geometry,0,266,39162,14.424537832136728,
265,rot90_cw_py,geometry,0,266,39162,14.424537832136728,
265,transpose,geometry,0,266,39162,14.424537832136728,
14,flip_lr,geometry,0,266,39049,14.427427453254685,
14,flip_ud,geometry,0,266,39049,14.427427453254685,
14,identity,geometry,0,266,39049,14.427427453254685,
14,rot180,geometry,0,266,39049,14.427427453254685,
14,rot90_ccw_py,geometry,0,266,39049,14.427427453254685,
14,rot90_cw_py,geometry,0,266,39049,14.427427453254685,
14,transpose,geometry,0,266,39049,14.427427453254685,
184,flip_lr,geometry,0,266,38855,14.432407952356657,
184,flip_ud,geometry,0,266,38855,14.432407952356657,
184,identity,geometry,0,266,38855,14.432407952356657,
184,rot180,geometry,0,266,38855,14.432407952356657,
184,rot90_ccw_py,geometry,0,266,38855,14.432407952356657,
184,rot90_cw_py,geometry,0,266,38855,14.432407952356657,
184,transpose,geometry,0,266,38855,14.432407952356657,
231,flip_lr,geometry,0,266,38342,14.445698819920006,
231,flip_ud,geometry,0,266,38342,14.445698819920006,
231,identity,geometry,0,266,38342,14.445698819920006,
231,rot180,geometry,0,266,38342,14.445698819920006,
231,rot90_ccw_py,geometry,0,266,38342,14.445698819920006,
231,rot90_cw_py,geometry,0,266,38342,14.445698819920006,
231,transpose,geometry,0,266,38342,14.445698819920006,
252,flip_lr,geometry,0,266,38062,14.453028311923028,
252,flip_ud,geometry,0,266,38062,14.453028311923028,
252,identity,geometry,0,266,38062,14.453028311923028,
252,rot180,geometry,0,266,38062,14.453028311923028,
252,rot90_ccw_py,geometry,0,266,38062,14.453028311923028,
252,rot90_cw_py,geometry,0,266,38062,14.453028311923028,
252,transpose,geometry,0,266,38062,14.453028311923028,
76,flip_lr,geometry,0,266,36184,14.503627688842322,
76,flip_ud,geometry,0,266,36184,14.503627688842322,
76,identity,geometry,0,266,36184,14.503627688842322,
76,rot180,geometry,0,266,36184,14.503627688842322,
76,rot90_ccw_py,geometry,0,266,36184,14.503627688842322,
76,rot90_cw_py,geometry,0,266,36184,14.503627688842322,
76,transpose,geometry,0,266,36184,14.503627688842322,
17,flip_lr,geometry,0,266,35329,14.527540564604424,
17,flip_ud,geometry,0,266,35329,14.527540564604424,
17,identity,geometry,0,266,35329,14.527540564604424,
17,rot180,geometry,0,266,35329,14.527540564604424,
17,rot90_ccw_py,geometry,0,266,35329,14.527540564604424,
17,rot90_cw_py,geometry,0,266,35329,14.527540564604424,
17,transpose,geometry,0,266,35329,14.527540564604424,
400,flip_lr,geometry,0,266,35153,14.532534757896764,
400,flip_ud,geometry,0,266,35153,14.532534757896764,
400,identity,geometry,0,266,35153,14.532534757896764,
400,rot180,geometry,0,266,35153,14.532534757896764,
400,rot90_ccw_py,geometry,0,266,35153,14.532534757896764,
400,rot90_cw_py,geometry,0,266,35153,14.532534757896764,
400,transpose,geometry,0,266,35153,14.532534757896764,
65,flip_lr,geometry,0,266,35109,14.533787213157124,
65,flip_ud,geometry,0,266,35109,14.533787213157124,
65,identity,geometry,0,266,35109,14.533787213157124,
65,rot180,geometry,0,266,35109,14.533787213157124,
65,rot90_ccw_py,geometry,0,266,35109,14.533787213157124,
65,rot90_cw_py,geometry,0,266,35109,14.533787213157124,
65,transpose,geometry,0,266,35109,14.533787213157124,
22,flip_lr,geometry,0,266,34821,14.542024067963268,
22,flip_ud,geometry,0,266,34821,14.542024067963268,
22,identity,geometry,0,266,34821,14.542024067963268,
22,rot180,geometry,0,266,34821,14.542024067963268,
22,rot90_ccw_py,geometry,0,266,34821,14.542024067963268,
22,rot90_cw_py,geometry,0,266,34821,14.542024067963268,
22,transpose,geometry,0,266,34821,14.542024067963268,
196,flip_lr,geometry,0,266,32242,14.618974770564057,
196,flip_ud,geometry,0,266,32242,14.618974770564057,
196,identity,geometry,0,266,32242,14.618974770564057,
196,rot180,geometry,0,266,32242,14.618974770564057,
196,rot90_ccw_py,geometry,0,266,32242,14.618974770564057,
196,rot90_cw_py,geometry,0,266,32242,14.618974770564057,
196,transpose,geometry,0,266,32242,14.618974770564057,
44,flip_lr,geometry,0,266,31805,14.632621210887095,
44,flip_ud,geometry,0,266,31805,14.632621210887095,
44,identity,geometry,0,266,31805,14.632621210887095,
44,rot180,geometry,0,266,31805,14.632621210887095,
44,rot90_ccw_py,geometry,0,266,31805,14.632621210887095,
44,rot90_cw_py,geometry,0,266,31805,14.632621210887095,
44,transpose,geometry,0,266,31805,14.632621210887095,
244,flip_lr,geometry,0,266,31782,14.633344629227418,
244,flip_ud,geometry,0,266,31782,14.633344629227418,
244,identity,geometry,0,266,31782,14.633344629227418,
244,rot180,geometry,0,266,31782,14.633344629227418,
244,rot90_ccw_py,geometry,0,266,31782,14.633344629227418,
244,rot90_cw_py,geometry,0,266,31782,14.633344629227418,
244,transpose,geometry,0,266,31782,14.633344629227418,
392,flip_lr,geometry,0,266,30870,14.662459882503795,
392,flip_ud,geometry,0,266,30870,14.662459882503795,
392,identity,geometry,0,266,30870,14.662459882503795,
392,rot180,geometry,0,266,30870,14.662459882503795,
392,rot90_ccw_py,geometry,0,266,30870,14.662459882503795,
392,rot90_cw_py,geometry,0,266,30870,14.662459882503795,
392,transpose,geometry,0,266,30870,14.662459882503795,
63,flip_lr,geometry,0,266,30732,14.666940264012474,
63,flip_ud,geometry,0,266,30732,14.666940264012474,
63,identity,geometry,0,266,30732,14.666940264012474,
63,rot180,geometry,0,266,30732,14.666940264012474,
63,rot90_ccw_py,geometry,0,266,30732,14.666940264012474,
63,rot90_cw_py,geometry,0,266,30732,14.666940264012474,
63,transpose,geometry,0,266,30732,14.666940264012474,
232,flip_lr,geometry,0,266,29497,14.707956157758622,
232,flip_ud,geometry,0,266,29497,14.707956157758622,
232,identity,geometry,0,266,29497,14.707956157758622,
232,rot180,geometry,0,266,29497,14.707956157758622,
232,rot90_ccw_py,geometry,0,266,29497,14.707956157758622,
232,rot90_cw_py,geometry,0,266,29497,14.707956157758622,
232,transpose,geometry,0,266,29497,14.707956157758622,
343,flip_lr,geometry,0,266,28656,14.736881875699506,
343,flip_ud,geometry,0,266,28656,14.736881875699506,
343,identity,geometry,0,266,28656,14.736881875699506,
343,rot180,geometry,0,266,28656,14.736881875699506,
343,rot90_ccw_py,geometry,0,266,28656,14.736881875699506,
343,rot90_cw_py,geometry,0,266,28656,14.736881875699506,
343,transpose,geometry,0,266,28656,14.736881875699506,
240,flip_lr,geometry,0,266,27847,14.765519480374964,
240,flip_ud,geometry,0,266,27847,14.765519480374964,
240,identity,geometry,0,266,27847,14.765519480374964,
240,rot180,geometry,0,266,27847,14.765519480374964,
240,rot90_ccw_py,geometry,0,266,27847,14.765519480374964,
240,rot90_cw_py,geometry,0,266,27847,14.765519480374964,
240,transpose,geometry,0,266,27847,14.765519480374964,
270,flip_lr,geometry,0,266,27301,14.785321389461183,
270,flip_ud,geometry,0,266,27301,14.785321389461183,
270,identity,geometry,0,266,27301,14.785321389461183,
270,rot180,geometry,0,266,27301,14.785321389461183,
270,rot90_ccw_py,geometry,0,266,27301,14.785321389461183,
270,rot90_cw_py,geometry,0,266,27301,14.785321389461183,
270,transpose,geometry,0,266,27301,14.785321389461183,
96,flip_lr,geometry,0,266,26948,14.79833563791945,
96,flip_ud,geometry,0,266,26948,14.79833563791945,
96,identity,geometry,0,266,26948,14.79833563791945,
96,rot180,geometry,0,266,26948,14.79833563791945,
96,rot90_ccw_py,geometry,0,266,26948,14.79833563791945,
96,rot90_cw_py,geometry,0,266,26948,14.79833563791945,
96,transpose,geometry,0,266,26948,14.79833563791945,
279,flip_lr,geometry,0,266,26330,14.821535747509644,
279,flip_ud,geometry,0,266,26330,14.821535747509644,
279,identity,geometry,0,266,26330,14.821535747509644,
279,rot180,geometry,0,266,26330,14.821535747509644,
279,rot90_ccw_py,geometry,0,266,26330,14.821535747509644,
279,rot90_cw_py,geometry,0,266,26330,14.821535747509644,
279,transpose,geometry,0,266,26330,14.821535747509644,
86,flip_lr,geometry,0,266,25857,14.83966336368449,
86,flip_ud,geometry,0,266,25857,14.83966336368449,
86,identity,geometry,0,266,25857,14.83966336368449,
86,rot180,geometry,0,266,25857,14.83966336368449,
86,rot90_ccw_py,geometry,0,266,25857,14.83966336368449,
86,rot90_cw_py,geometry,0,266,25857,14.83966336368449,
86,transpose,geometry,0,266,25857,14.83966336368449,
310,flip_lr,geometry,0,266,25739,14.844237369643414,
310,flip_ud,geometry,0,266,25739,14.844237369643414,
310,identity,geometry,0,266,25739,14.844237369643414,
