example_idx,component_idx,is_positive_component,size,bbox_h,bbox_w,bbox_area,is_rectangle,touches_grid_border,boundary_colors,ray4_all_cells,adj_any_all_cells,holes_in_bbox
130,1,False,6,2,3,6,True,True,[2],False,False,0
130,2,False,5,1,5,5,True,True,[2],False,True,0
130,3,True,8,3,3,9,False,False,[2],True,True,1
130,4,False,10,4,3,12,False,True,[2],False,True,2
131,0,False,6,2,3,6,True,True,[2],False,False,0
131,1,False,74,12,12,144,False,True,[2],False,False,70
131,2,False,8,2,4,8,True,True,[2],False,True,0
131,3,False,10,3,4,12,False,True,[2],False,True,2
131,4,True,4,2,2,4,True,False,[2],True,True,0
132,0,False,40,8,8,64,False,True,[2],False,False,24
132,1,True,8,2,4,8,True,False,[2],True,True,0
133,0,False,49,7,10,70,False,True,[2],False,False,21
133,1,True,6,3,2,6,True,False,[2],True,True,0
133,2,True,6,2,3,6,True,False,[2],True,True,0
133,3,False,6,2,3,6,True,True,[2],False,False,0
133,4,False,4,2,2,4,True,True,[2],False,False,0
134,0,False,51,9,9,81,False,True,[2],False,False,30
134,1,True,10,3,4,12,False,False,[2],True,True,2
135,0,False,22,6,11,66,False,True,[2],False,False,44
135,1,True,4,2,2,4,True,False,[2],True,True,0
135,2,True,10,3,4,12,False,False,[2],True,True,2
135,3,False,16,6,4,24,False,True,[2],False,False,8
135,4,False,6,3,2,6,True,True,[2],False,False,0
135,5,False,8,4,2,8,True,True,[2],False,True,0
135,6,True,4,2,2,4,True,False,[2],True,True,0
136,0,False,95,12,12,144,False,True,[2],False,False,49
136,1,False,8,4,2,8,True,True,[2],False,False,0
136,2,True,4,2,2,4,True,False,[2],True,True,0
136,3,False,6,3,2,6,True,True,[2],False,False,0
137,0,False,60,12,12,144,False,True,[2],False,False,84
137,1,False,6,3,2,6,True,True,[2],False,False,0
137,2,True,6,2,3,6,True,False,[2],True,True,0
137,3,False,10,4,3,12,False,True,[2],False,True,2
137,4,False,10,5,2,10,True,True,[2],False,True,0
137,5,True,6,3,2,6,True,False,[2],True,True,0
138,0,False,3,3,1,3,True,True,[2],False,True,0
138,1,False,56,11,11,121,False,True,[2],False,False,65
138,2,True,6,2,3,6,True,False,[2],True,True,0
138,3,True,10,3,4,12,False,False,[2],True,True,2
138,4,True,6,3,2,6,True,False,[2],True,True,0
139,0,False,6,2,3,6,True,True,[2],False,False,0
139,1,False,8,3,3,9,False,True,[2],False,True,1
139,2,False,8,4,2,8,True,True,[2],False,False,0
139,3,False,6,3,2,6,True,True,[2],False,False,0
139,4,False,27,6,10,60,False,True,[2],False,False,33
139,5,True,8,2,4,8,True,False,[2],True,True,0
140,0,False,64,10,10,100,False,True,[2],False,False,36
140,1,True,12,4,4,16,False,False,[2],True,True,4
141,0,False,10,4,7,28,False,True,[2],False,False,18
141,1,False,8,4,2,8,True,True,[2],False,False,0
141,2,True,8,2,4,8,True,False,[2],True,True,0
141,3,True,8,3,3,9,False,False,[2],True,True,1
141,4,False,15,5,7,35,False,True,[2],False,False,20
141,5,False,6,3,2,6,True,True,[2],False,False,0
142,0,False,52,9,12,108,False,True,[2],False,False,56
142,1,True,6,2,3,6,True,False,[2],True,True,0
142,2,True,12,4,4,16,False,False,[2],True,True,4
142,3,False,12,3,4,12,True,True,[2],False,False,0
142,4,False,6,2,3,6,True,True,[2],False,False,0
142,5,False,6,2,3,6,True,True,[2],False,False,0
143,0,False,71,12,12,144,False,True,[2],False,False,73
143,1,False,6,2,3,6,True,True,[2],False,False,0
143,2,True,8,3,3,9,False,False,[2],True,True,1
143,3,True,12,4,4,16,False,False,[2],True,True,4
144,0,False,40,12,12,144,False,True,[2],False,False,104
144,1,True,6,3,2,6,True,False,[2],True,True,0
144,2,True,6,2,3,6,True,False,[2],True,True,0
144,3,True,8,4,2,8,True,False,[2],True,True,0
144,4,False,20,6,6,36,False,True,[2],False,False,16
144,5,True,8,3,3,9,False,False,[2],True,True,1
145,0,False,91,12,12,144,False,True,[2],False,False,53
145,1,True,8,2,4,8,True,False,[2],True,True,0
145,2,False,8,4,2,8,True,True,[2],False,True,0
145,3,False,12,4,3,12,True,True,[2],False,False,0
146,0,False,120,12,12,144,False,True,[2],False,False,24
146,1,True,8,2,4,8,True,False,[2],True,True,0
147,0,False,124,12,12,144,False,True,[2],False,False,20
147,1,True,6,3,2,6,True,False,[2],True,True,0
148,0,False,40,10,10,100,False,True,[2],False,False,60
148,1,False,10,3,4,12,False,True,[2],False,True,2
148,2,False,3,3,1,3,True,True,[2],False,True,0
148,3,True,8,3,3,9,False,False,[2],True,True,1
148,4,False,4,2,2,4,True,True,[2],False,True,0
149,0,False,21,11,6,66,False,True,[2],False,False,45
149,1,False,15,3,5,15,True,True,[2],False,False,0
149,2,True,6,2,3,6,True,False,[2],True,True,0
149,3,True,6,2,3,6,True,False,[2],True,True,0
149,4,False,8,4,2,8,True,True,[2],False,True,0
149,5,True,6,3,2,6,True,False,[2],True,True,0
149,6,False,8,4,2,8,True,True,[2],False,False,0
150,0,False,98,12,12,144,False,True,[2],False,False,46
150,1,True,4,2,2,4,True,False,[2],True,True,0
150,2,False,12,4,4,16,False,True,[2],False,True,4
151,0,False,20,8,3,24,False,True,[2],False,False,4
151,1,False,8,3,3,9,False,True,[2],False,True,1
151,2,False,3,3,1,3,True,True,[2],False,True,0
151,3,True,8,3,3,9,False,False,[2],True,True,1
152,0,False,69,11,11,121,False,True,[2],False,False,52
152,1,False,8,2,4,8,True,True,[2],False,True,0
152,2,False,16,4,4,16,True,True,[2],False,False,0
152,3,True,4,2,2,4,True,False,[2],True,True,0
153,0,False,75,10,10,100,False,True,[2],False,False,25
153,1,True,8,3,3,9,False,False,[2],True,True,1
154,0,False,95,12,12,144,False,True,[2],False,False,49
154,1,False,4,2,2,4,True,True,[2],False,True,0
154,2,False,8,4,2,8,True,True,[2],False,True,0
154,3,True,6,2,3,6,True,False,[2],True,True,0
155,0,False,100,12,12,144,False,True,[2],False,False,44
155,1,True,8,4,2,8,True,False,[2],True,True,0
155,2,True,6,3,2,6,True,False,[2],True,True,0
156,0,False,97,11,11,121,False,True,[2],False,False,24
156,1,True,8,4,2,8,True,False,[2],True,True,0
157,0,False,96,11,11,121,False,True,[2],False,False,25
157,1,True,8,3,3,9,False,False,[2],True,True,1
158,0,False,18,7,6,42,False,True,[2],False,False,24
158,1,False,4,2,2,4,True,True,[2],False,True,0
158,2,False,71,12,9,108,False,True,[2],False,False,37
158,3,True,10,4,3,12,False,False,[2],True,True,2
158,4,False,6,3,2,6,True,True,[2],False,False,0
159,0,False,107,12,12,144,False,True,[2],False,False,37
159,1,True,8,3,3,9,False,False,[2],True,True,1
159,2,False,6,3,2,6,True,True,[2],False,False,0
160,0,False,104,12,12,144,False,True,[2],False,False,40
160,1,False,8,2,4,8,True,True,[2],False,True,0
160,2,True,6,2,3,6,True,False,[2],True,True,0
161,0,False,18,5,6,30,False,True,[2],False,False,12
161,1,False,10,4,3,12,False,True,[2],False,True,2
161,2,False,10,4,3,12,False,True,[2],False,True,2
161,3,True,8,3,3,9,False,False,[2],True,True,1
161,4,False,4,4,1,4,True,True,[2],False,True,0
161,5,False,8,2,4,8,True,True,[2],False,False,0
162,0,False,53,12,12,144,False,True,[2],False,False,91
162,1,True,8,4,2,8,True,False,[2],True,True,0
162,2,True,4,2,2,4,True,False,[2],True,True,0
162,3,False,12,4,4,16,False,True,[2],False,True,4
162,4,True,8,2,4,8,True,False,[2],True,True,0
163,0,False,34,8,8,64,False,True,[2],False,False,30
163,1,True,10,3,4,12,False,False,[2],True,True,2
164,0,False,24,10,3,30,False,True,[2],False,False,6
164,1,False,8,3,3,9,False,True,[2],False,True,1
164,2,False,25,10,5,50,False,True,[2],False,False,25
164,3,True,8,2,4,8,True,False,[2],True,True,0
164,4,False,4,2,2,4,True,True,[2],False,True,0
165,0,False,80,10,10,100,False,True,[2],False,False,20
165,1,True,6,3,2,6,True,False,[2],True,True,0
166,0,False,61,9,9,81,False,True,[2],False,False,20
166,1,True,6,3,2,6,True,False,[2],True,True,0
167,0,False,18,3,6,18,True,True,[2],False,False,0
167,1,False,10,3,4,12,False,True,[2],False,True,2
167,2,True,10,3,4,12,False,False,[2],True,True,2
167,3,False,56,8,12,96,False,True,[2],False,False,40
167,4,False,6,2,3,6,True,True,[2],False,True,0
168,0,False,97,11,11,121,False,True,[2],False,False,24
168,1,True,8,2,4,8,True,False,[2],True,True,0
169,0,False,72,12,12,144,False,True,[2],False,False,72
169,1,True,8,2,4,8,True,False,[2],True,True,0
169,2,False,8,4,2,8,True,True,[2],False,False,0
169,3,False,12,4,4,16,False,True,[2],False,True,4
170,0,False,69,10,10,100,False,True,[2],False,False,31
170,1,True,4,2,2,4,True,False,[2],True,True,0
170,2,False,6,3,2,6,True,True,[2],False,False,0
171,0,False,78,12,12,144,False,True,[2],False,False,66
171,1,False,12,4,4,16,False,True,[2],False,True,4
171,2,True,4,2,2,4,True,False,[2],True,True,0
171,3,False,10,3,4,12,False,True,[2],False,False,2
172,0,False,97,11,11,121,False,True,[2],False,False,24
172,1,True,8,4,2,8,True,False,[2],True,True,0
173,0,False,6,2,3,6,True,True,[2],False,False,0
173,1,False,6,2,3,6,True,True,[2],False,False,0
173,2,False,6,3,2,6,True,True,[2],False,True,0
173,3,False,10,3,4,12,False,True,[2],False,True,2
173,4,False,44,8,11,88,False,True,[2],False,False,44
173,5,True,6,2,3,6,True,False,[2],True,True,0
174,0,False,100,12,12,144,False,True,[2],False,False,44
174,1,True,8,2,4,8,True,False,[2],True,True,0
174,2,True,6,3,2,6,True,False,[2],True,True,0
175,0,False,105,11,11,121,False,True,[2],False,False,16
175,1,True,4,2,2,4,True,False,[2],True,True,0
176,0,False,39,8,8,64,False,True,[2],False,False,25
176,1,True,8,3,3,9,False,False,[2],True,True,1
177,0,False,120,12,12,144,False,True,[2],False,False,24
177,1,True,8,2,4,8,True,False,[2],True,True,0
178,0,False,65,9,9,81,False,True,[2],False,False,16
178,1,True,4,2,2,4,True,False,[2],True,True,0
179,0,False,8,4,2,8,True,True,[2],False,False,0
179,1,False,62,11,11,121,False,True,[2],False,False,59
179,2,True,8,4,2,8,True,False,[2],True,True,0
179,3,True,6,2,3,6,True,False,[2],True,True,0
180,0,False,89,11,11,121,False,True,[2],False,False,32
180,1,False,8,2,4,8,True,True,[2],False,False,0
180,2,True,6,3,2,6,True,False,[2],True,True,0
181,0,False,40,8,8,64,False,True,[2],False,False,24
181,1,True,8,4,2,8,True,False,[2],True,True,0
182,0,False,62,11,11,121,False,True,[2],False,False,59
182,1,True,6,3,2,6,True,False,[2],True,True,0
182,2,True,8,4,2,8,True,False,[2],True,True,0
182,3,True,8,4,2,8,True,False,[2],True,True,0
183,0,False,120,12,12,144,False,True,[2],False,False,24
183,1,True,8,2,4,8,True,False,[2],True,True,0
184,0,False,124,12,12,144,False,True,[2],False,False,20
184,1,True,6,2,3,6,True,False,[2],True,True,0
185,0,False,70,12,12,144,False,True,[2],False,False,74
185,1,False,4,2,2,4,True,True,[2],False,True,0
185,2,False,3,1,3,3,True,True,[2],False,True,0
185,3,True,8,4,2,8,True,False,[2],True,True,0
185,4,True,6,3,2,6,True,False,[2],True,True,0
185,5,False,10,3,4,12,False,True,[2],False,False,2
186,0,False,75,12,12,144,False,True,[2],False,False,69
186,1,True,4,2,2,4,True,False,[2],True,True,0
186,2,True,6,2,3,6,True,False,[2],True,True,0
186,3,True,8,4,2,8,True,False,[2],True,True,0
186,4,False,12,3,4,12,True,True,[2],False,False,0
187,0,False,39,8,8,64,False,True,[2],False,False,25
187,1,True,8,3,3,9,False,False,[2],True,True,1
188,0,False,80,10,10,100,False,True,[2],False,False,20
188,1,True,6,3,2,6,True,False,[2],True,True,0
189,0,False,75,10,10,100,False,True,[2],False,False,25
189,1,True,8,3,3,9,False,False,[2],True,True,1
190,0,False,76,10,10,100,False,True,[2],False,False,24
190,1,True,8,4,2,8,True,False,[2],True,True,0
191,0,False,75,11,11,121,False,True,[2],False,False,46
191,1,True,4,2,2,4,True,False,[2],True,True,0
191,2,False,12,4,4,16,False,True,[2],False,True,4
192,0,False,84,12,12,144,False,True,[2],False,False,60
192,1,True,8,2,4,8,True,False,[2],True,True,0
192,2,True,6,2,3,6,True,False,[2],True,True,0
192,3,True,4,2,2,4,True,False,[2],True,True,0
193,0,False,67,12,12,144,False,True,[2],False,False,77
193,1,True,10,3,4,12,False,False,[2],True,True,2
193,2,True,10,4,3,12,False,False,[2],True,True,2
193,3,False,8,3,3,9,False,True,[2],False,True,1
194,0,False,102,12,12,144,False,True,[2],False,False,42
194,1,True,6,3,2,6,True,False,[2],True,True,0
194,2,True,8,3,3,9,False,False,[2],True,True,1
195,0,False,86,12,12,144,False,True,[2],False,False,58
195,1,False,8,3,3,9,False,True,[2],False,True,1
195,2,False,8,4,2,8,True,True,[2],False,False,0
195,3,True,6,3,2,6,True,False,[2],True,True,0
196,0,False,45,9,9,81,False,True,[2],False,False,36
196,1,True,6,3,2,6,True,False,[2],True,True,0
196,2,False,6,3,2,6,True,True,[2],False,True,0
197,0,False,64,10,10,100,False,True,[2],False,False,36
197,1,True,12,4,4,16,False,False,[2],True,True,4
198,0,False,114,12,12,144,False,True,[2],False,False,30
198,1,True,10,4,3,12,False,False,[2],True,True,2
199,0,False,4,2,2,4,True,True,[2],False,False,0
199,1,False,29,10,7,70,False,True,[2],False,False,41
199,2,True,8,3,3,9,False,False,[2],True,True,1
199,3,False,4,2,2,4,True,True,[2],False,True,0
199,4,True,4,2,2,4,True,False,[2],True,True,0
199,5,True,8,3,3,9,False,False,[2],True,True,1
199,6,False,3,1,3,3,True,True,[2],False,True,0
200,0,False,68,12,12,144,False,True,[2],False,False,76
200,1,False,6,2,3,6,True,True,[2],False,False,0
200,2,False,6,2,3,6,True,True,[2],False,True,0
200,3,True,6,2,3,6,True,False,[2],True,True,0
200,4,True,8,3,3,9,False,False,[2],True,True,1
201,0,False,32,8,8,64,False,True,[2],False,False,32
201,1,True,4,2,2,4,True,False,[2],True,True,0
201,2,False,8,3,3,9,False,True,[2],False,True,1
202,0,False,46,10,10,100,False,True,[2],False,False,54
202,1,True,6,2,3,6,True,False,[2],True,True,0
202,2,True,4,2,2,4,True,False,[2],True,True,0
202,3,False,7,5,2,10,False,True,[2],False,False,3
202,4,False,8,2,4,8,True,True,[2],False,False,0
203,0,False,67,11,11,121,False,True,[2],False,False,54
203,1,False,10,5,2,10,True,True,[2],False,False,0
203,2,True,10,4,3,12,False,False,[2],True,True,2
203,3,True,4,2,2,4,True,False,[2],True,True,0
204,0,False,6,3,2,6,True,True,[2],False,False,0
204,1,False,68,10,10,100,False,True,[2],False,False,32
204,2,True,6,2,3,6,True,False,[2],True,True,0
205,0,False,124,12,12,144,False,True,[2],False,False,20
205,1,True,6,3,2,6,True,False,[2],True,True,0
206,0,False,16,4,4,16,True,True,[2],False,False,0
206,1,False,67,12,12,144,False,True,[2],False,False,77
206,2,True,8,3,3,9,False,False,[2],True,True,1
206,3,False,8,3,3,9,False,True,[2],False,True,1
206,4,True,8,3,3,9,False,False,[2],True,True,1
207,0,False,10,2,7,14,False,True,[2],False,False,4
207,1,False,8,4,2,8,True,True,[2],False,False,0
207,2,True,10,4,3,12,False,False,[2],True,True,2
207,3,False,8,3,3,9,False,True,[2],False,True,1
207,4,False,32,4,10,40,False,True,[2],False,False,8
208,0,False,52,12,12,144,False,True,[2],False,False,92
208,1,False,8,2,4,8,True,True,[2],False,True,0
208,2,True,6,3,2,6,True,False,[2],True,True,0
208,3,False,10,5,2,10,True,True,[2],False,False,0
208,4,False,4,2,2,4,True,True,[2],False,True,0
208,5,True,10,3,4,12,False,False,[2],True,True,2
209,0,False,20,5,4,20,True,True,[2],False,False,0
209,1,True,10,3,4,12,False,False,[2],True,True,2
209,2,False,30,5,6,30,True,True,[2],False,False,0
209,3,False,10,4,3,12,False,True,[2],False,False,2
210,0,False,40,8,8,64,False,True,[2],False,False,24
210,1,True,8,4,2,8,True,False,[2],True,True,0
211,0,False,70,10,10,100,False,True,[2],False,False,30
211,1,True,10,3,4,12,False,False,[2],True,True,2
212,0,False,44,8,8,64,False,True,[2],False,False,20
212,1,True,6,3,2,6,True,False,[2],True,True,0
213,0,False,97,11,11,121,False,True,[2],False,False,24
213,1,True,8,2,4,8,True,False,[2],True,True,0
214,0,False,15,3,5,15,True,True,[2],False,False,0
214,1,True,4,2,2,4,True,False,[2],True,True,0
214,2,False,14,5,4,20,False,True,[2],False,False,6
214,3,True,6,2,3,6,True,False,[2],True,True,0
214,4,False,6,2,3,6,True,True,[2],False,False,0
214,5,False,4,2,2,4,True,True,[2],False,False,0
215,0,False,10,4,3,12,False,True,[2],False,False,2
215,1,False,38,9,9,81,False,True,[2],False,False,43
215,2,True,8,3,3,9,False,False,[2],True,True,1
216,0,False,124,12,12,144,False,True,[2],False,False,20
216,1,True,6,3,2,6,True,False,[2],True,True,0
217,0,False,107,12,12,144,False,True,[2],False,False,37
217,1,True,6,2,3,6,True,False,[2],True,True,0
217,2,True,6,2,3,6,True,False,[2],True,True,0
218,0,False,82,12,12,144,False,True,[2],False,False,62
218,1,True,8,3,3,9,False,False,[2],True,True,1
218,2,True,4,2,2,4,True,False,[2],True,True,0
218,3,False,9,3,3,9,True,True,[2],False,False,0
218,4,False,4,2,2,4,True,True,[2],False,True,0
219,0,False,8,3,3,9,False,True,[2],False,False,1
219,1,False,73,12,12,144,False,True,[2],False,False,71
219,2,True,10,3,4,12,False,False,[2],True,True,2
219,3,False,10,4,3,12,False,True,[2],False,True,2
220,0,False,49,9,12,108,False,True,[2],False,False,59
220,1,True,6,2,3,6,True,False,[2],True,True,0
220,2,True,8,4,2,8,True,False,[2],True,True,0
220,3,False,29,7,7,49,False,True,[2],False,False,20
220,4,True,4,2,2,4,True,False,[2],True,True,0
220,5,False,6,2,3,6,True,True,[2],False,False,0
221,0,False,10,5,2,10,True,True,[2],False,False,0
221,1,False,16,10,2,20,False,True,[2],False,False,4
221,2,True,12,4,4,16,False,False,[2],True,True,4
221,3,True,6,3,2,6,True,False,[2],True,True,0
221,4,False,4,4,1,4,True,True,[2],False,True,0
221,5,False,6,3,2,6,True,True,[2],False,True,0
222,0,False,66,12,12,144,False,True,[2],False,False,78
222,1,False,8,4,2,8,True,True,[2],False,True,0
222,2,False,10,5,2,10,True,True,[2],False,False,0
222,3,False,4,2,2,4,True,True,[2],False,True,0
222,4,False,8,3,3,9,False,True,[2],False,True,1
222,5,True,4,2,2,4,True,False,[2],True,True,0
223,0,False,108,12,12,144,False,True,[2],False,False,36
223,1,True,12,4,4,16,False,False,[2],True,True,4
224,0,False,112,12,12,144,False,True,[2],False,False,32
224,1,True,6,3,2,6,True,False,[2],True,True,0
224,2,False,4,2,2,4,True,True,[2],False,True,0
225,0,False,120,12,12,144,False,True,[2],False,False,24
225,1,True,8,2,4,8,True,False,[2],True,True,0
226,0,False,70,10,10,100,False,True,[2],False,False,30
226,1,True,10,4,3,12,False,False,[2],True,True,2
227,0,False,69,11,11,121,False,True,[2],False,False,52
227,1,False,6,2,3,6,True,True,[2],False,False,0
227,2,True,10,3,4,12,False,False,[2],True,True,2
227,3,True,4,2,2,4,True,False,[2],True,True,0
228,0,False,70,11,11,121,False,True,[2],False,False,51
228,1,False,8,4,2,8,True,True,[2],False,False,0
228,2,True,6,2,3,6,True,False,[2],True,True,0
228,3,False,8,2,4,8,True,True,[2],False,False,0
228,4,False,3,1,3,3,True,True,[2],False,True,0
229,0,False,16,4,4,16,True,True,[2],False,False,0
229,1,False,9,6,2,12,False,True,[2],False,False,3
229,2,True,6,2,3,6,True,False,[2],True,True,0
229,3,False,20,7,11,77,False,True,[2],False,False,57
229,4,True,6,2,3,6,True,False,[2],True,True,0
229,5,False,10,4,3,12,False,True,[2],False,True,2
229,6,True,6,2,3,6,True,False,[2],True,True,0
230,0,False,57,9,9,81,False,True,[2],False,False,24
230,1,True,8,2,4,8,True,False,[2],True,True,0
231,0,False,8,4,2,8,True,True,[2],False,True,0
231,1,False,55,10,10,100,False,True,[2],False,False,45
231,2,True,8,3,3,9,False,False,[2],True,True,1
232,0,False,4,2,2,4,True,True,[2],False,True,0
232,1,False,69,12,12,144,False,True,[2],False,False,75
232,2,False,10,4,3,12,False,True,[2],False,True,2
232,3,True,10,3,4,12,False,False,[2],True,True,2
232,4,False,4,2,2,4,True,True,[2],False,True,0
233,0,False,104,12,12,144,False,True,[2],False,False,40
233,1,True,8,4,2,8,True,False,[2],True,True,0
233,2,True,4,2,2,4,True,False,[2],True,True,0
234,0,False,96,11,11,121,False,True,[2],False,False,25
234,1,True,8,3,3,9,False,False,[2],True,True,1
235,0,False,114,12,12,144,False,True,[2],False,False,30
235,1,True,10,3,4,12,False,False,[2],True,True,2
236,0,False,61,9,9,81,False,True,[2],False,False,20
236,1,True,6,2,3,6,True,False,[2],True,True,0
237,0,False,124,12,12,144,False,True,[2],False,False,20
237,1,True,6,2,3,6,True,False,[2],True,True,0
238,0,False,70,10,10,100,False,True,[2],False,False,30
238,1,True,10,3,4,12,False,False,[2],True,True,2
239,0,False,8,3,3,9,False,True,[2],False,False,1
239,1,False,82,12,12,144,False,True,[2],False,False,62
239,2,True,4,2,2,4,True,False,[2],True,True,0
239,3,False,12,4,4,16,False,True,[2],False,True,4
240,0,False,83,12,12,144,False,True,[2],False,False,61
240,1,False,5,1,5,5,True,True,[2],False,True,0
240,2,True,6,3,2,6,True,False,[2],True,True,0
240,3,True,8,2,4,8,True,False,[2],True,True,0
240,4,True,4,2,2,4,True,False,[2],True,True,0
241,0,False,30,10,3,30,True,True,[2],False,False,0
241,1,False,14,10,2,20,False,True,[2],False,False,6
241,2,True,12,4,4,16,False,False,[2],True,True,4
241,3,False,8,3,3,9,False,True,[2],False,True,1
242,0,False,124,12,12,144,False,True,[2],False,False,20
242,1,True,6,2,3,6,True,False,[2],True,True,0
243,0,False,97,11,11,121,False,True,[2],False,False,24
243,1,True,8,4,2,8,True,False,[2],True,True,0
244,0,False,114,12,12,144,False,True,[2],False,False,30
244,1,True,10,4,3,12,False,False,[2],True,True,2
245,0,False,64,10,10,100,False,True,[2],False,False,36
245,1,True,8,2,4,8,True,False,[2],True,True,0
245,2,False,4,2,2,4,True,True,[2],False,True,0
246,0,False,94,12,12,144,False,True,[2],False,False,50
246,1,True,8,3,3,9,False,False,[2],True,True,1
246,2,False,10,4,3,12,False,True,[2],False,True,2
247,0,False,6,3,2,6,True,True,[2],False,True,0
247,1,False,82,12,12,144,False,True,[2],False,False,62
247,2,True,10,4,3,12,False,False,[2],True,True,2
247,3,False,6,2,3,6,True,True,[2],False,True,0
248,0,False,35,6,6,36,False,True,[2],False,False,1
248,1,True,8,4,2,8,True,False,[2],True,True,0
248,2,False,4,4,1,4,True,True,[2],False,True,0
248,3,False,8,4,2,8,True,True,[2],False,True,0
248,4,False,8,2,4,8,True,True,[2],False,True,0
249,0,False,8,4,2,8,True,True,[2],False,False,0
249,1,False,9,5,5,25,False,True,[2],False,False,16
249,2,True,6,2,3,6,True,False,[2],True,True,0
249,3,False,6,2,3,6,True,True,[2],False,True,0
249,4,False,3,3,1,3,True,True,[2],False,True,0
249,5,False,4,2,2,4,True,True,[2],False,False,0
250,0,False,9,2,6,12,False,True,[2],False,False,3
250,1,False,4,2,2,4,True,True,[2],False,True,0
250,2,True,6,3,2,6,True,False,[2],True,True,0
250,3,False,8,3,3,9,False,True,[2],False,True,1
250,4,False,27,5,9,45,False,True,[2],False,False,18
251,0,False,76,10,10,100,False,True,[2],False,False,24
251,1,True,8,4,2,8,True,False,[2],True,True,0
252,0,False,85,11,11,121,False,True,[2],False,False,36
252,1,True,12,4,4,16,False,False,[2],True,True,4
253,0,False,94,12,12,144,False,True,[2],False,False,50
253,1,False,4,2,2,4,True,True,[2],False,False,0
253,2,True,8,3,3,9,False,False,[2],True,True,1
253,3,True,4,2,2,4,True,False,[2],True,True,0
254,0,False,52,12,12,144,False,True,[2],False,False,92
254,1,True,4,2,2,4,True,False,[2],True,True,0
254,2,True,4,2,2,4,True,False,[2],True,True,0
254,3,False,6,2,3,6,True,True,[2],False,True,0
254,4,False,24,6,4,24,True,True,[2],False,False,0
254,5,True,8,4,2,8,True,False,[2],True,True,0
255,0,False,86,12,12,144,False,True,[2],False,False,58
255,1,False,10,4,3,12,False,True,[2],False,True,2
255,2,True,4,2,2,4,True,False,[2],True,True,0
255,3,False,8,2,4,8,True,True,[2],False,False,0
256,0,False,40,10,5,50,False,True,[2],False,False,10
256,1,False,10,10,1,10,True,True,[2],False,True,0
256,2,True,10,3,4,12,False,False,[2],True,True,2
256,3,True,6,3,2,6,True,False,[2],True,True,0
257,0,False,58,11,11,121,False,True,[2],False,False,63
257,1,False,6,2,3,6,True,True,[2],False,False,0
257,2,False,6,3,2,6,True,True,[2],False,False,0
257,3,False,8,3,3,9,False,True,[2],False,True,1
257,4,True,4,2,2,4,True,False,[2],True,True,0
258,0,False,75,12,12,144,False,True,[2],False,False,69
258,1,False,8,3,3,9,False,True,[2],False,True,1
258,2,True,12,4,4,16,False,False,[2],True,True,4
258,3,True,4,2,2,4,True,False,[2],True,True,0
259,0,False,6,6,1,6,True,True,[2],False,True,0
259,1,False,62,12,8,96,False,True,[2],False,False,34
259,2,True,12,4,4,16,False,False,[2],True,True,4
259,3,False,10,4,3,12,False,True,[2],False,True,2
259,4,True,6,2,3,6,True,False,[2],True,True,0
260,0,False,78,11,11,121,False,True,[2],False,False,43
260,1,False,8,4,2,8,True,True,[2],False,False,0
260,2,True,8,3,3,9,False,False,[2],True,True,1
261,0,False,101,11,11,121,False,True,[2],False,False,20
261,1,True,6,2,3,6,True,False,[2],True,True,0
262,0,False,69,12,12,144,False,True,[2],False,False,75
262,1,False,8,2,4,8,True,True,[2],False,True,0
262,2,True,8,3,3,9,False,False,[2],True,True,1
262,3,False,12,4,4,16,False,True,[2],False,True,4
263,0,False,93,12,12,144,False,True,[2],False,False,51
263,1,True,8,3,3,9,False,False,[2],True,True,1
263,2,False,8,2,4,8,True,True,[2],False,False,0
263,3,False,6,2,3,6,True,True,[2],False,False,0
264,0,False,53,8,11,88,False,True,[2],False,False,35
264,1,True,6,2,3,6,True,False,[2],True,True,0
264,2,True,8,2,4,8,True,False,[2],True,True,0
264,3,False,6,3,2,6,True,True,[2],False,True,0
264,4,False,3,3,1,3,True,True,[2],False,True,0
264,5,False,8,2,4,8,True,True,[2],False,False,0
264,6,False,2,2,1,2,True,True,[2],False,True,0
265,0,False,52,11,7,77,False,True,[2],False,False,25
265,1,True,8,4,2,8,True,False,[2],True,True,0
265,2,False,20,5,4,20,True,True,[2],False,False,0
265,3,True,8,3,3,9,False,False,[2],True,True,1
